1.744151773124080762e+02,1.118881907274734466e+00,5.593110173624742387e-01,3.728371905411220211e-01,2.796919833346776518e-01,2.239127192499372199e-01,1.868462434040023823e-01,1.605029657865865989e-01,1.408952295522953868e-01,1.258175481288152653e-01,1.139603490481052445e-01,1.045096605991888278e-01,9.695247202736270720e-02,9.098028243958605765e-02,8.645225828375124877e-02,8.341355701001225420e-02,8.221074715913453956e-02,8.389130567094991997e-02,9.184022259728008564e-02,1.231103194007318741e-01,1.849588358256979870e+00
6.563250156861535345e+00,9.093146203021450213e-03,6.162464355783681472e-03,5.215152003405872615e-03,4.762078290278567994e-03,4.507831807221272802e-03,4.355315800610350813e-03,4.264058903518420929e-03,4.215033365630091282e-03,4.199128145624851476e-03,4.212791221708945058e-03,4.256685378486434537e-03,4.335008099454317615e-03,4.456954369965619722e-03,4.639770832609928577e-03,4.915994386133527849e-03,5.351866642530694711e-03,6.102607478776509234e-03,7.632018014306661720e-03,6.111584382240704133e-03,0.000000000000000000e+00
3.175238335223386610e+00,6.657321917383063510e-03,3.838756256678355679e-03,2.927249476814719042e-03,2.490513034896561090e-03,2.243929541296547491e-03,2.093665412926509588e-03,2.000313617506492211e-03,1.944985932338946701e-03,1.918151190545591125e-03,1.915339188279333374e-03,1.935439601545156955e-03,1.980269664081948065e-03,2.055121627256258250e-03,2.170630168063619660e-03,2.347366957407773323e-03,2.627641813206215479e-03,3.111032030921661619e-03,2.047880384187740835e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.046160265051539362e+00,5.906579510469274832e-03,3.182934098544090099e-03,2.299271984174002578e-03,1.873883492336241019e-03,1.631866189522304580e-03,1.482466562402674987e-03,1.387470335053327553e-03,1.328447704014979738e-03,1.295951589576562748e-03,1.285335623023925282e-03,1.295059965770818449e-03,1.326190706348657176e-03,1.382764896944276749e-03,1.473271576694150072e-03,1.614385200857405443e-03,1.840613941237081823e-03,1.116702449605033991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.482677683118763357e+00,5.512040116990598801e-03,2.879257444027106400e-03,2.023114858252060468e-03,1.609845913416443550e-03,1.373789385517813029e-03,1.227167146660261554e-03,1.132970776123138918e-03,1.073306647800450651e-03,1.038948190789421196e-03,1.025281443170555223e-03,1.030648454253252745e-03,1.055832413450051360e-03,1.104353872145705240e-03,1.183790927276010853e-03,1.309144700125301417e-03,7.557822246716887869e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.145778026499213675e+00,5.242648637128254595e-03,2.697391777123869967e-03,1.868304440969496046e-03,1.467461268923753691e-03,1.238057858818677505e-03,1.095183596974301380e-03,1.003015394310388490e-03,9.442161966277495648e-04,9.098295362658804630e-04,8.953556545156712843e-04,8.991442369878077916e-04,9.218891378271797457e-04,9.669013451361208999e-04,1.041361648897368326e-03,5.797616846634644130e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.223838245095477006e-01,5.031419861131009898e-03,2.570092625394801867e-03,1.767253592816386571e-03,1.378741679483988340e-03,1.156217664689537534e-03,1.017522240781383851e-03,9.279800366321044837e-04,8.708074873439715195e-04,8.373368388456180157e-04,8.232202001510542004e-04,8.268763034195829049e-04,8.490066099190938772e-04,8.928683928620436815e-04,4.827534034422422239e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.640320563531164400e-01,4.853742246447342867e-03,2.472273098273848786e-03,1.694583744742116874e-03,1.318044940785723833e-03,1.102356001584736981e-03,9.679763434087298958e-04,8.813299219932488153e-04,8.261711935633018903e-04,7.941242407619426109e-04,7.810106122068708693e-04,7.853512864229347367e-04,8.079095212707480215e-04,4.259889827470357418e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.465208116927336768e-01,4.699619133544650530e-03,2.393327079195299405e-03,1.639415259783227018e-03,1.274288752242191437e-03,1.065207612651193755e-03,9.350976089114674400e-04,8.514227715557618880e-04,7.984520518341682018e-04,7.680954456737773941e-04,7.563500978625659586e-04,7.618574962329287791e-04,3.927376466707345297e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.564567518834924176e-01,4.565194532429553420e-03,2.328734641451460797e-03,1.596946047295696352e-03,1.242478620425644656e-03,1.039621214505192810e-03,9.135932760604650480e-04,8.328278495426588365e-04,7.820768878285521428e-04,7.535237790609387821e-04,7.433401008023707854e-04,3.751482920727514624e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
