1.459480152921463869e+01,2.305104733746241585e-01,1.160139933840072940e-01,7.784814673199969004e-02,5.876495841856956004e-02,4.731483344380588152e-02,3.968124014085014362e-02,3.422852208145585329e-02,3.013885105090047256e-02,2.695787804171415752e-02,2.441299364874226219e-02,2.233071916011772698e-02,2.059540210097373855e-02,1.912697537344227455e-02,1.786824819330714090e-02,1.677728065213877906e-02,1.582261781862049146e-02,1.498020592174371945e-02,1.423133647294619504e-02,1.356123961283686383e-02,2.762108121061461197e-01
1.112805711524968100e+00,2.282159069617823246e-04,2.281928382217054247e-04,2.281697695195868223e-04,2.281467008554264903e-04,2.281236322292244558e-04,2.281005636409806918e-04,2.280774950906951982e-04,2.280544265783680292e-04,2.280313581039990765e-04,2.280082896675884212e-04,2.279852212691360364e-04,2.279621529086418678e-04,2.279390845861059968e-04,2.279160163015283690e-04,2.278929480549090930e-04,2.278698798462479519e-04,2.278468116755451897e-04,2.278237435428007249e-04,1.139003377240072382e-04,0.000000000000000000e+00
5.494330588966527262e-01,2.281928382217054789e-04,2.281723327287446860e-04,2.281518272631981889e-04,2.281313218250660148e-04,2.281108164143482179e-04,2.280903110310446898e-04,2.280698056751554576e-04,2.280493003466806026e-04,2.280287950456199621e-04,2.280082897719736988e-04,2.279877845257417314e-04,2.279672793069240056e-04,2.279467741155206029e-04,2.279262689515314960e-04,2.279057638149567392e-04,2.278852587057962240e-04,2.278647536240500861e-04,1.139221242848591491e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.619414970157976419e-01,2.281697695195867952e-04,2.281518272631981618e-04,2.281338850249202855e-04,2.281159428047532475e-04,2.280980006026971021e-04,2.280800584187516866e-04,2.280621162529171365e-04,2.280441741051933706e-04,2.280262319755804159e-04,2.280082898640782454e-04,2.279903477706869404e-04,2.279724056954063381e-04,2.279544636382365742e-04,2.279365215991776758e-04,2.279185795782295344e-04,2.279006375753922042e-04,1.139413477953328562e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.684082066474270944e-01,2.281467008554264361e-04,2.281313218250659606e-04,2.281159428047532204e-04,2.281005637944882967e-04,2.280851847942712166e-04,2.280698058041018446e-04,2.280544268239802891e-04,2.280390478539065231e-04,2.280236688938805194e-04,2.280082899439022238e-04,2.279929110039717989e-04,2.279775320740890280e-04,2.279621531542541006e-04,2.279467742444669356e-04,2.279313953447275600e-04,1.139580082275179734e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.124489611831759384e-01,2.281236322292243474e-04,2.281108164143480824e-04,2.280980006026969936e-04,2.280851847942711353e-04,2.280723689890705344e-04,2.280595531870951097e-04,2.280467373883449155e-04,2.280339215928199516e-04,2.280211058005201369e-04,2.280082900114455526e-04,2.279954742255961716e-04,2.279826584429720210e-04,2.279698426635730466e-04,2.279570268873993026e-04,1.139721055572253945e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.752692933837550482e-01,2.281005636409804750e-04,2.280903110310444730e-04,2.280800584187515239e-04,2.280698058041016820e-04,2.280595531870950284e-04,2.280493005677314278e-04,2.280390479460110155e-04,2.280287953219336562e-04,2.280185426954994582e-04,2.280082900667083131e-04,2.279980374355603022e-04,2.279877848020553984e-04,2.279775321661935746e-04,1.139836397639874290e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488146621209881781e-01,2.280774950906949814e-04,2.280698056751551865e-04,2.280621162529168655e-04,2.280544268239800723e-04,2.280467373883448071e-04,2.280390479460109613e-04,2.280313584969785893e-04,2.280236690412476910e-04,2.280159795788183207e-04,2.280082901096904240e-04,2.280006006338639469e-04,2.279929111513389977e-04,1.139926108310577611e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.290579941194209823e-01,2.280544265783676498e-04,2.280493003466801960e-04,2.280441741051929911e-04,2.280390478539061978e-04,2.280339215928196806e-04,2.280287953219334936e-04,2.280236690412476097e-04,2.280185427507620290e-04,2.280134164504768056e-04,2.280082901403918854e-04,2.280031638205072412e-04,1.139990187454114500e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.137621979197261379e-01,2.280313581039985886e-04,2.280287950456194742e-04,2.280262319755799552e-04,2.280236688938800857e-04,2.280211058005198388e-04,2.280185426954991872e-04,2.280159795788181309e-04,2.280134164504766972e-04,2.280108533104749130e-04,2.280082901588127513e-04,1.140028634977450518e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.015851695083501427e-01,2.280082896675879333e-04,2.280082897719731567e-04,2.280082898640777846e-04,2.280082899439018172e-04,2.280082900114452544e-04,2.280082900667080421e-04,2.280082901096902072e-04,2.280082901403917769e-04,2.280082901588127513e-04,1.140041450824765245e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.167297673461470564e-02,2.279852212691355214e-04,2.279877845257411622e-04,2.279903477706863983e-04,2.279929110039713110e-04,2.279954742255959005e-04,2.279980374355600040e-04,2.280006006338637572e-04,2.280031638205071327e-04,1.140028634977450518e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.345645155567865681e-02,2.279621529086414342e-04,2.279672793069235448e-04,2.279724056954059858e-04,2.279775320740887027e-04,2.279826584429718041e-04,2.279877848020551816e-04,2.279929111513388893e-04,1.139990187454114500e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.654166281720851950e-02,2.279390845861056715e-04,2.279467741155202776e-04,2.279544636382363032e-04,2.279621531542538838e-04,2.279698426635729110e-04,2.279775321661934662e-04,1.139926108310577611e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.064732930169451142e-02,2.279160163015281522e-04,2.279262689515312249e-04,2.279365215991774319e-04,2.279467742444667730e-04,2.279570268873992484e-04,1.139836397639874290e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.556726758598196980e-02,2.278929480549089033e-04,2.279057638149565494e-04,2.279185795782293718e-04,2.279313953447274787e-04,1.139721055572253945e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.114692197880444713e-02,2.278698798462478977e-04,2.278852587057961156e-04,2.279006375753921500e-04,1.139580082275179734e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.726817803461783929e-02,2.278468116755452168e-04,2.278647536240500590e-04,1.139413477953328562e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.383923825279036263e-02,2.278237435428007520e-04,1.139221242848591491e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.078769494633960518e-02,1.139003377240072382e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.762108121061460642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
