model   size    theta   ll      NA_pop_est      EU_pop_est      t_est   m1_est	m2_est	NA_pop_sd       EU_pop_sd       t_sd    m1_sd	m2_sd	theta_sd
split_mig_asym	10	948.3623171389471	-95567.35763589179	1902365.994451921	2012147.9642532927	1417982.3616357436	1.1664208629430659e-05	5.677690391408693e-06	nan	nan	nan	nan	nan	nan	
split_mig_asym	50	942.8971237258023	-1647.9442049604504	1408811.0223896173	209519.94217011362	4128514.9887146666	3.149326373621071e-08	1.5572664687402814e-08	nan	2862.262233515972	nan	1.2437884223051448e-09	6.518773982768507e-10	nan	
split_mig_asym	30	4474.712117536033	-25511.698219335194	9012072.24482926	1920.796574306147	430694.87164691417	1.2006645353201773e-09	2.6091104830268526e-10	nan	28.622830481331974	3078.9117214459625	5.350441785459195e-11	8.70022613176167e-12	4.768784009642072e-05	
split_mig_asym	30	932.7624033871249	-1049.3306171549143	1375409.6679439156	204447.03249617497	4066627.0577735603	2.2965969950245833e-08	2.0195284134705686e-08	nan	2931.2310026148198	nan	1.0744532024753443e-09	9.01883203208177e-10	nan	
split_mig_asym	10	8604.354609788976	-26105.563787568128	62104.80974300525	212649.66118031184	20154075.175746307	3.2845620093318486e-08	9.390254752831531e-08	524.4190465352907	4551.594214379505	nan	1.6828343255327686e-09	1.407405764136029e-09	2.839343886184681e-05	
split_mig_asym	5	14686.867336441166	-7331.196298269975	165038.2490626311	207505.28171160936	39991501.12840247	5.5559596086735796e-08	1.2991767288089623e-07	1700.5221531184345	5999.03392206277	nan	3.4979990283359878e-09	2.4585568126363846e-09	3.656278223484498e-05	
split_mig_asym	5	1553.1596089008606	-40440.55514931417	695247.7467213008	2836772.9437414557	3747821.040984862	1.4404523645405675e-05	6.185794682133357e-06	nan	nan	160025.39980711805	nan	2.479353313452771e-07	0.00010387898228184593	
split_mig_asym	30	628.4894727200589	-276996.94522500224	1208757.9442391398	992017.8644995624	2087682.3528025392	2.2582974212792145e-05	2.7191772472849156e-05	nan	nan	22371.83633752892	nan	nan	1.7570390576062777e-05	
split_mig_asym	50	601.0883363749382	-444875.9646556433	1087193.5498407467	1090636.198395325	2030696.4101221391	2.6703238917711412e-05	2.5634007616909797e-05	nan	nan	21145.35468436477	nan	nan	2.107673692996519e-05	
split_mig_asym	50	4744.764780467582	-157668.25693736825	1148167.8045023053	400452.89645854256	4595760.655659862	4.794025523876572e-06	7.937081902699085e-07	14555.526761866064	3435.259117713332	nan	4.205800565393932e-08	2.061468312107573e-08	6.059464098660199e-05	
split_mig_asym	5	16336.925399891617	-7277.350535573796	138450.17611589696	380199.3697900499	60945821.43238614	2.3146147495403014e-09	1.9549272053167594e-07	1427.4035466610264	10736.963765907061	nan	1.452384503600169e-09	2.22268736031483e-09	3.499697969929913e-05	
split_mig_asym	3	1060.3501946371255	-5317.628896622052	2068408.4692501444	743.3415533612097	2694994.2780105053	8.28205521042137e-06	3.071063529560013e-07	14332.202587908174	18.448893561062942	57717.76282955436	nan	1.718181135175521e-09	5.55623192670682e-05	
split_mig_asym	100	1012.7913751717583	-5117.011569202993	1404292.6777383427	242846.56257176606	4437390.276034621	6.812444839575668e-08	5.577192410992884e-08	12820.517400249046	4914.7412940618315	nan	3.3145604089578196e-09	2.0072672026470497e-09	nan	
split_mig_asym	3	1255.7844134302043	-17553.31889466358	319550.225804924	1623708.8682786818	1692949.2700400117	1.506711358239159e-06	7.76352880595362e-06	nan	nan	nan	nan	nan	nan	
split_mig_asym	50	822.7504636082848	-52274.16910887501	476154.3270028523	1302896.8877342811	3518331.19746446	9.661781876604176e-08	8.807995133728024e-07	nan	nan	nan	nan	nan	2.252926646966085e-05	
split_mig_asym	10	59682.94095202988	-1402.5575110356374	1020081.7249114412	64894.19310512718	103315514.77861196	3.5838882919401354e-07	2.1647142302168698e-08	14270.516797432	1288.5355798606722	nan	5.440855671999323e-09	1.609800619349227e-09	4.8506886424728805e-05	
split_mig_asym	3	9763.077777648627	-2835.8353375949587	276676.27056196565	24271.07405058527	537706.7971692772	3.167932309513175e-09	2.869102368677113e-11	nan	441.86935738836274	nan	2.10831592577277e-09	1.7297331368688922e-09	nan	
split_mig_asym	5	92018.60626541884	-1292.3470952842836	561771.2543483232	178831.03791694308	384766016.93683326	3.935750388784791e-08	2.187175530564996e-07	7885.168268060528	4507.146748569939	1524921897638.7852	3.492030177641147e-09	4.072463549576131e-09	4.055149620591643e-05	
split_mig_asym	50	934.3529353027867	-5584.950513006357	1476289.372407334	218963.6161622844	4097273.0802775905	2.014081966522665e-08	1.1091497829956714e-07	nan	2618.0966003660455	nan	1.1177429671753801e-09	nan	nan	
split_mig_asym	100	1061.774968087988	-269530.865325422	794069.7507309143	1244943.7978249395	2208248.6734842644	2.0733773478282005e-06	2.6580306525655135e-06	nan	nan	50268.804054599364	nan	nan	3.9467928170905755e-05	
split_mig_asym	30	10376.742753358096	-10507.119254460406	1549963.6671244402	11047.182844573235	22235952.145017296	2.175388376274872e-06	7.828378587682557e-09	23141.632379816187	495.0196978722722	nan	2.648282859162507e-07	3.1204880247960603e-09	nan	
split_mig_asym	30	20700.904930671688	-6664.146778994718	685790.1096082038	257104.46398290395	86757932.13208169	7.70936655313143e-09	1.9090054127680555e-07	6322.770769800291	4331.868609282003	nan	6.411054681391032e-10	1.8699904027586513e-09	3.160631096108919e-05	
split_mig_asym	100	4641.11654107974	-138976.95111987216	1307553.953375181	702297.5791735539	20359664.91969549	1.9809528366123574e-07	1.8496708282914836e-06	3086.6243421176673	1938.3383055669185	412434561.50651926	6.788853488700533e-09	1.0103027195922428e-08	2.2439106801705554e-05	
split_mig_asym	75	9848.67260081957	-7356.042676569807	1357400.2699996002	42226.556803038904	28157921.910519544	4.5107649486590603e-07	2.9020552074259675e-08	32971.009379785	627.7714768080698	nan	7.1398636593846835e-09	1.6467381472945318e-09	8.673426885370931e-05	
split_mig_asym	75	1853.6502460716886	-109567.77795725215	2962382.846118427	60967.05830484615	1403381.7051221703	1.2042714087562814e-05	1.1387473446919387e-06	nan	57.03438824894568	9342.879305063258	2.83416412812398e-08	nan	nan	
split_mig_asym	75	1841.879968671715	-44955.81199041766	545932.8500855129	1039140.8576338347	7591561.508929984	2.51870194407954e-09	8.240875794507484e-07	nan	nan	302667.0002460503	6.168927695598171e-10	nan	nan	
split_mig_asym	75	913.2012538180927	-9287.406103493315	1640798.0477392375	186538.87436143315	3711031.129107493	2.1371194816953933e-07	8.591713142558489e-08	nan	nan	49758.32699436494	nan	5.777149637146203e-10	nan	
split_mig_asym	75	941.5412256893517	-2323.9974955345638	1445139.8032150762	217304.14131390248	4101117.9260198693	2.8045335368334363e-08	1.4943666060743602e-08	nan	2635.2551217738733	nan	1.053778827288815e-09	5.63204554097566e-10	nan	
split_mig_asym	100	6718.636212750563	-70464.38960410803	6587978.857271762	29628.078399321654	16271897.742920766	1.5770939346432694e-07	1.7835830958029323e-06	nan	328.2128581313272	nan	7.349830629722713e-09	nan	nan	
split_mig_asym	100	144112.18549229339	-11047.840624674533	859774.8679936765	218025.9425907652	121498846.74831694	4.5126876750429804e-08	1.4645843081811193e-07	7471.864489492228	3565.8286331348013	nan	2.4020740633804705e-09	2.5269390043905275e-09	3.0454204857170175e-05	
