8.067107741670457472e+04,1.148580046548837345e+03,5.774846909045719485e+02,3.871188809383376679e+02,2.919354573932897665e+02,2.348249884210804908e+02,1.967509967322108366e+02,1.695549920714988730e+02,1.491577292950317144e+02,1.332929611186772263e+02,1.206009391562320161e+02,1.102163689906547148e+02,1.015623876721254817e+02,9.423962854458669369e+01,8.796282971083908819e+01,8.252279911272029267e+01,7.776264270669531697e+01,7.356238269476824598e+01,6.982870301181701223e+01,6.648793308011920544e+01,1.621798206698344302e+03
5.464854116065374910e+03,7.748952411968573761e-01,7.748616395001027835e-01,7.748280378178465932e-01,7.747944361500882504e-01,7.747608344968287541e-01,7.747272328580671052e-01,7.746936312338043029e-01,7.746600296240396810e-01,7.746264280287733506e-01,7.745928264480052006e-01,7.745592248817357861e-01,7.745256233299642190e-01,7.744920217926913875e-01,7.744584202699166253e-01,7.744248187616403767e-01,7.743912172678623085e-01,7.743576157885828648e-01,7.743240143238014905e-01,3.871452064367592039e-01,0.000000000000000000e+00
2.714863346615645696e+03,7.748616395001031165e-01,7.748317713457493205e-01,7.748019032018665930e-01,7.747720350684548229e-01,7.747421669455141213e-01,7.747122988330444882e-01,7.746824307310457014e-01,7.746525626395182051e-01,7.746226945584616663e-01,7.745928264878759739e-01,7.745629584277616830e-01,7.745330903781177945e-01,7.745032223389454185e-01,7.744733543102438889e-01,7.744434862920135387e-01,7.744136182842538130e-01,7.743837502869655998e-01,3.871769411500740610e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.798785918055518778e+03,7.748280378178465932e-01,7.748019032018664820e-01,7.747757685928039484e-01,7.747496339906586593e-01,7.747234993954309479e-01,7.746973648071211471e-01,7.746712302257284799e-01,7.746450956512532793e-01,7.746189610836959893e-01,7.745928265230558329e-01,7.745666919693333652e-01,7.745405574225280310e-01,7.745144228826404964e-01,7.744882883496705395e-01,7.744621538236178271e-01,7.744360193044829144e-01,3.872049423961326786e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.341168528130332106e+03,7.747944361500885835e-01,7.747720350684547119e-01,7.747496339906586593e-01,7.747272329167003146e-01,7.747048318465797889e-01,7.746824307802970822e-01,7.746600297178524164e-01,7.746376286592453475e-01,7.746152276044762086e-01,7.745928265535444446e-01,7.745704255064510546e-01,7.745480244631951505e-01,7.745256234237771764e-01,7.745032223881967992e-01,7.744808213564542410e-01,3.872292101642748063e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.066920886258976907e+03,7.747608344968287541e-01,7.747421669455140103e-01,7.747234993954310589e-01,7.747048318465797889e-01,7.746861642989608665e-01,7.746674967525732924e-01,7.746488292074179549e-01,7.746301616634945209e-01,7.746114941208029903e-01,7.745928265793430301e-01,7.745741590391153064e-01,7.745554915001192642e-01,7.745368239623551254e-01,7.745181564258228901e-01,3.872497444452613347e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.843465327693209019e+02,7.747272328580671052e-01,7.747122988330439330e-01,7.746973648071207030e-01,7.746824307802970822e-01,7.746674967525732924e-01,7.746525627239491119e-01,7.746376286944248735e-01,7.746226946640005773e-01,7.746077606326760012e-01,7.745928266004508123e-01,7.745778925673260096e-01,7.745629585333004830e-01,7.745480244983746765e-01,3.872665452312744616e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.541472416736277182e+02,7.746936312338040809e-01,7.746824307310454794e-01,7.746712302257282579e-01,7.746600297178523054e-01,7.746488292074179549e-01,7.746376286944248735e-01,7.746264281788736161e-01,7.746152276607636278e-01,7.746040271400954635e-01,7.745928266168681242e-01,7.745816260910827200e-01,7.745704255627385848e-01,3.872796125159180813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.566741213863864459e+02,7.746600296240393480e-01,7.746525626395175390e-01,7.746450956512529462e-01,7.746376286592451255e-01,7.746301616634941878e-01,7.746226946640002442e-01,7.746152276607636278e-01,7.746077606537835614e-01,7.746002936430609331e-01,7.745928266285946329e-01,7.745853596103859928e-01,3.872889462942167293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.810113149848313014e+02,7.746264280287730175e-01,7.746226945584611112e-01,7.746189610836954342e-01,7.746152276044758755e-01,7.746114941208026572e-01,7.746077606326755571e-01,7.746040271400950195e-01,7.746002936430606001e-01,7.745965601415728541e-01,7.745928266356305603e-01,3.872945465626175809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
