0.000000000000000000e+00,2.215356934840179426e-01,1.108789873523337022e-01,7.400679152167181918e-02,5.555338508169884587e-02,4.449339585453861851e-02,3.711726522121795713e-02,3.184742600447840882e-02,2.789525614833606587e-02,2.482163267120428979e-02,2.236282389879034119e-02,2.035105186543155475e-02,1.867453581457378595e-02,1.725592021533871312e-02,1.603995528114068869e-02,1.498611948493441294e-02,1.406401643144676930e-02,1.325039880056326502e-02,1.252718428814221692e-02,1.188009741929130746e-02,1.129771822846803962e-02,1.077080240456093976e-02,1.029178671244927561e-02,9.854423412519420708e-03,9.453506101694401573e-03,9.084661389504347997e-03,8.744188679359013450e-03,8.428935573541827125e-03,8.136199987076181417e-03,7.863652517201372497e-03,7.609274338547885978e-03,7.371307116588064409e-03,7.148212309999340576e-03,6.938637870619815927e-03,6.741390818486176287e-03,6.555414517444338104e-03,6.379769737763872975e-03,6.213618789582023641e-03,6.056212161670770575e-03,5.906877215942602823e-03,5.765008577951593986e-03,5.630059933822287484e-03,5.501536999162387823e-03,5.378991469142475369e-03,5.262015793607962427e-03,5.150238648863489539e-03,5.043321000097053357e-03,4.940952666458870053e-03,4.842849315496246948e-03,4.748749825594397560e-03,4.658413964914069789e-03,4.571620343380576774e-03,4.488164600974994811e-03,4.407857801117451291e-03,4.330525002562262901e-03,4.256003987083365088e-03,4.184144123483154142e-03,4.114805351176693653e-03,4.047857268928216692e-03,3.983178316257609056e-03,3.920655036709121306e-03,3.860181413587124473e-03,3.801658269975122847e-03,3.744992725898136678e-03,3.690097706374981332e-03,3.636891494882475446e-03,3.585297327412266012e-03,3.535243022881856979e-03,3.486660646155553909e-03,3.439486200367314166e-03,3.393659345616608074e-03,3.349123141435047558e-03,3.305823810715142422e-03,3.263710523041220106e-03,3.222735195588369295e-03,3.182852309949325224e-03,3.144018743422878539e-03,3.106193613447864703e-03,3.069338134004639864e-03,3.033415482922279232e-03,2.998390679137956458e-03,2.964230469048664482e-03,2.930903221177803830e-03,2.898378828457272034e-03,2.866628617488632680e-03,2.835625264209867130e-03,2.805342715445567105e-03,2.775756115867528996e-03,2.746841739935338995e-03,2.718576928425094942e-03,2.690940029189628317e-03,2.663910341824617892e-03,2.637468065943349323e-03,2.611594252788681549e-03,2.586270759933535258e-03,2.561480208842457310e-03,2.537205945085562169e-03,2.513432001013504724e-03,2.490143060717647273e-03,2.467324427113894072e-03,2.898418192400182836e-01
1.064414460327647971e+00,6.491564662109168736e-06,6.491493376320602103e-06,6.491422090541086864e-06,6.491350804769537123e-06,6.491279519008141612e-06,6.491208233253685843e-06,6.491136947509725659e-06,6.491065661773538697e-06,6.490994376045857639e-06,6.490923090326992500e-06,6.490851804619699525e-06,6.490780518916282573e-06,6.490709233223390006e-06,6.490637947542665914e-06,6.490566661865788198e-06,6.490495376200281053e-06,6.490424090544973878e-06,6.490352804892769385e-06,6.490281519257344615e-06,6.490210233618052292e-06,6.490138948009016833e-06,6.490067662386936220e-06,6.489996376780854365e-06,6.489925091188806152e-06,6.489853805598479110e-06,6.489782520027071396e-06,6.489711234449678547e-06,6.489639948888358995e-06,6.489568663340015988e-06,6.489497377799665584e-06,6.489426092257355146e-06,6.489354806736217990e-06,6.489283521214913122e-06,6.489212235711183340e-06,6.489140950211102577e-06,6.489069664714723347e-06,6.488998379239125223e-06,6.488927093762384453e-06,6.488855808298660884e-06,6.488784522838657484e-06,6.488713237397807193e-06,6.488641951956483411e-06,6.488570666525830550e-06,6.488499381108138987e-06,6.488428095689004080e-06,6.488356810294602535e-06,6.488285524892841967e-06,6.488214239510332765e-06,6.488142954131513238e-06,6.488071668765160342e-06,6.488000383403354319e-06,6.487929098053915823e-06,6.487857812708709105e-06,6.487786527381284149e-06,6.487715242049129361e-06,6.487643956738834799e-06,6.487572671429021353e-06,6.487501386131279819e-06,6.487430100843479065e-06,6.487358815558282089e-06,6.487287530288938183e-06,6.487216245024745083e-06,6.487144959772008952e-06,6.487073674522363643e-06,6.487002389288047937e-06,6.486931104059789363e-06,6.486859818837723448e-06,6.486788533628855152e-06,6.486717248424521024e-06,6.486645963234370463e-06,6.486574678048220438e-06,6.486503392870795700e-06,6.486432107703902122e-06,6.486360822548277471e-06,6.486289537395969801e-06,6.486218252256116903e-06,6.486146967122775147e-06,6.486075681999856979e-06,6.486004396887559757e-06,6.485933111777884949e-06,6.485861826683048464e-06,6.485790541593541511e-06,6.485719256514808816e-06,6.485647971443394487e-06,6.485576686381124725e-06,6.485505401328155384e-06,6.485434116282948254e-06,6.485362831247221116e-06,6.485291546220477610e-06,6.485220261201614051e-06,6.485148976192036515e-06,6.485077691191217299e-06,6.485006406199096264e-06,6.484935121215581932e-06,6.484863836241030902e-06,6.484792551275063704e-06,6.484721266317958164e-06,6.484649981369542336e-06,3.242289348214952155e-06,0.000000000000000000e+00
5.314289479420483131e-01,6.491493376320631749e-06,6.491423545357283980e-06,6.491353714401548497e-06,6.491283883455857978e-06,6.491214052515703665e-06,6.491144221586226204e-06,6.491074390664951409e-06,6.491004559750327517e-06,6.490934728844649986e-06,6.490864897947612192e-06,6.490795067061291059e-06,6.490725236178235238e-06,6.490655405305343812e-06,6.490585574444301530e-06,6.490515743586740553e-06,6.490445912740001270e-06,6.490376081902941879e-06,6.490306251068589605e-06,6.490236420250527469e-06,6.490166589428291154e-06,6.490096758635684899e-06,6.490026927829764133e-06,6.489957097039312730e-06,6.489887266262399455e-06,6.489817435486823644e-06,6.489747604729657248e-06,6.489677773966159280e-06,6.489607943218238248e-06,6.489538112482820269e-06,6.489468281754959519e-06,6.489398451024739782e-06,6.489328620315184260e-06,6.489258789605056144e-06,6.489188958912023694e-06,6.489119128222215052e-06,6.489049297535675110e-06,6.488979466869436853e-06,6.488909636201633280e-06,6.488839805546392899e-06,6.488769974894427994e-06,6.488700144261162189e-06,6.488630313626985824e-06,6.488560483003028911e-06,6.488490652391594533e-06,6.488420821778255178e-06,6.488350991189222280e-06,6.488281160592362798e-06,6.488211330014326082e-06,6.488141499439519950e-06,6.488071668876745074e-06,6.488001838318059673e-06,6.487932007771305578e-06,6.487862177228318238e-06,6.487792346702708627e-06,6.487722516171851646e-06,6.487652685662482197e-06,6.487582855153098349e-06,6.487513024655361204e-06,6.487443194167128615e-06,6.487373363681003444e-06,6.487303533210340860e-06,6.487233702744355592e-06,6.487163872289405468e-06,6.487094041837040490e-06,6.487024211399633266e-06,6.486954380967802907e-06,6.486884550541690021e-06,6.486814720128380885e-06,6.486744889719105319e-06,6.486675059323643167e-06,6.486605228931669096e-06,6.486535398547970538e-06,6.486465568174380470e-06,6.486395737811659530e-06,6.486325907451718551e-06,6.486256077103847792e-06,6.486186246761997744e-06,6.486116416430157930e-06,6.486046586108535028e-06,6.485976755788960252e-06,6.485906925483903620e-06,6.485837095183658136e-06,6.485767264893783722e-06,6.485697434610749947e-06,6.485627604336421977e-06,6.485557774070962442e-06,6.485487943812791625e-06,6.485418113563673896e-06,6.485348283323099341e-06,6.485278453089934631e-06,6.485208622865625650e-06,6.485138792649629451e-06,6.485068962441881658e-06,6.484999132242290793e-06,6.484929302051223620e-06,6.484859471868287117e-06,6.484789641693767580e-06,3.242359905763746107e-06,0.000000000000000000e+00,0.000000000000000000e+00
3.537727174822949960e-01,6.491422090540993690e-06,6.491353714401427371e-06,6.491285338272696298e-06,6.491216962143949132e-06,6.491148586036852127e-06,6.491080209922358831e-06,6.491011833824604599e-06,6.490943457734988661e-06,6.490875081649785764e-06,6.490806705572248515e-06,6.490738329506789956e-06,6.490669953444860136e-06,6.490601577391930888e-06,6.490533201349755571e-06,6.490464825310743075e-06,6.490396449282457404e-06,6.490328073263594974e-06,6.490259697246983111e-06,6.490191321245984606e-06,6.490122945240403653e-06,6.490054569263858143e-06,6.489986193273818550e-06,6.489917817298790076e-06,6.489849441336824543e-06,6.489781065375783124e-06,6.489712689432622570e-06,6.489644313482778926e-06,6.489575937548030256e-06,6.489507561625336559e-06,6.489439185709780809e-06,6.489370809791484907e-06,6.489302433893348390e-06,6.489234057994237784e-06,6.489165682111747659e-06,6.489097306232063754e-06,6.489028930355229268e-06,6.488960554498225517e-06,6.488892178639243098e-06,6.488823802792383414e-06,6.488755426948359596e-06,6.488687051122591032e-06,6.488618675295484156e-06,6.488550299478152041e-06,6.488481923672910473e-06,6.488413547865317543e-06,6.488345172081610941e-06,6.488276796289620357e-06,6.488208420516031564e-06,6.488140044745224427e-06,6.488071668986025030e-06,6.488003293230461098e-06,6.487934917486404108e-06,6.487866541745657324e-06,6.487798166021896938e-06,6.487729790292379269e-06,6.487661414583986602e-06,6.487593038875093338e-06,6.487524663177429190e-06,6.487456287488845236e-06,6.487387911801878267e-06,6.487319536129995261e-06,6.487251160462325397e-06,6.487182784805278173e-06,6.487114409150318038e-06,6.487046033509952281e-06,6.486977657874694980e-06,6.486909282244686742e-06,6.486840906627098547e-06,6.486772531013052645e-06,6.486704155412457626e-06,6.486635779814850092e-06,6.486567404225074225e-06,6.486499028644996885e-06,6.486430653075395648e-06,6.486362277508046672e-06,6.486293901952393527e-06,6.486225526402280825e-06,6.486157150861771782e-06,6.486088775331084086e-06,6.486020399801880392e-06,6.485952024286883134e-06,6.485883648776186263e-06,6.485815273275470828e-06,6.485746897781125928e-06,6.485678522295058233e-06,6.485610146817436305e-06,6.485541771346638073e-06,6.485473395884474496e-06,6.485405020430426341e-06,6.485336644983324703e-06,6.485268269544656126e-06,6.485199894113861566e-06,6.485131518690879192e-06,6.485063143275609899e-06,6.484994767868437395e-06,6.484926392468950020e-06,3.242429008538724236e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.649487691680922352e-01,6.491350804769744646e-06,6.491283883456035007e-06,6.491216962144243052e-06,6.491150040855226118e-06,6.491083119545439937e-06,6.491016198275955583e-06,6.490949276994170617e-06,6.490882355718618966e-06,6.490815434458905984e-06,6.490748513205682121e-06,6.490681591958651764e-06,6.490614670714204010e-06,6.490547749480820200e-06,6.490480828258971285e-06,6.490413907039168802e-06,6.490346985828576108e-06,6.490280064626744275e-06,6.490213143427224843e-06,6.490146222243246771e-06,6.490079301054443999e-06,6.490012379893873683e-06,6.489945458719369674e-06,6.489878537559326212e-06,6.489811616411941658e-06,6.489744695265200848e-06,6.489677774135892824e-06,6.489610852999559508e-06,6.489543931877803630e-06,6.489477010767621609e-06,6.489410089664149784e-06,6.489343168557570194e-06,6.489276247470677345e-06,6.489209326382430090e-06,6.489142405310346764e-06,6.489075484240655460e-06,6.489008563173390904e-06,6.488941642125492911e-06,6.488874721075214754e-06,6.488807800036622264e-06,6.488740879000444666e-06,6.488673957982085252e-06,6.488607036961969939e-06,6.488540115951199093e-06,6.488473194952091891e-06,6.488406273950192868e-06,6.488339352971771905e-06,6.488272431984616338e-06,6.488205511015453445e-06,6.488138590048631751e-06,6.488071669093002750e-06,6.488004748140567063e-06,6.487937827199224120e-06,6.487870906260740760e-06,6.487803985338859246e-06,6.487737064410722394e-06,6.487670143503354789e-06,6.487603222595011403e-06,6.487536301697491403e-06,6.487469380808632316e-06,6.487402459920913334e-06,6.487335539047903927e-06,6.487268618178655347e-06,6.487201697319623677e-06,6.487134776462194594e-06,6.487067855619002441e-06,6.487000934780461345e-06,6.486934013946709374e-06,6.486867093125001365e-06,6.486800172306356226e-06,6.486733251500811299e-06,6.486666330697756649e-06,6.486599409902100832e-06,6.486532489115743742e-06,6.486465568339475662e-06,6.486398647564944000e-06,6.486331726801741403e-06,6.486264806043609992e-06,6.486197885294684982e-06,6.486130964555196767e-06,6.486064043816635206e-06,6.485997123091980231e-06,6.485930202371121658e-06,6.485863281659865051e-06,6.485796360954517345e-06,6.485729440257027564e-06,6.485662519567567656e-06,6.485595598884478282e-06,6.485528678209615292e-06,6.485461757542448444e-06,6.485394836881773256e-06,6.485327916229118623e-06,6.485260995583910257e-06,6.485194074946085477e-06,6.485127154315539251e-06,6.485060233692669685e-06,3.242496656538525360e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.116577032163289573e-01,6.491279519007819740e-06,6.491214052515358076e-06,6.491148586036628510e-06,6.491083119544934258e-06,6.491017653100306239e-06,6.490952186609900324e-06,6.490886720167015498e-06,6.490821253722989719e-06,6.490755787272955936e-06,6.490690320835783500e-06,6.490624854414037229e-06,6.490559387992445965e-06,6.490493921576202020e-06,6.490428455170321523e-06,6.490362988768582169e-06,6.490297522377199488e-06,6.490232055993699296e-06,6.490166589610987691e-06,6.490101123242806089e-06,6.490035656869774376e-06,6.489970190524886181e-06,6.489904724166074457e-06,6.489839257821137134e-06,6.489773791488171774e-06,6.489708325155345327e-06,6.489642858839470551e-06,6.489577392516338397e-06,6.489511926207395738e-06,6.489446459909610198e-06,6.489380993618102865e-06,6.489315527323082040e-06,6.489250061047238888e-06,6.489184594769659319e-06,6.489119128507802374e-06,6.489053662247954593e-06,6.488988195990142231e-06,6.488922729751240727e-06,6.488857263509556719e-06,6.488791797279129780e-06,6.488726331050696756e-06,6.488660864839653318e-06,6.488595398626449947e-06,6.488529932422169220e-06,6.488464466229137092e-06,6.488399000032886237e-06,6.488333533859710255e-06,6.488268067677360905e-06,6.488202601512599348e-06,6.488137135349748697e-06,6.488071669197684164e-06,6.488006203048380111e-06,6.487940736909762225e-06,6.487875270773567701e-06,6.487809804653598940e-06,6.487744338526884409e-06,6.487678872420593536e-06,6.487613406312861013e-06,6.487547940215552077e-06,6.487482474126496631e-06,6.487417008038112034e-06,6.487351541964074482e-06,6.487286075893352217e-06,6.487220609832452145e-06,6.487155143772675240e-06,6.487089677726792215e-06,6.487024211685108780e-06,6.486958745647765542e-06,6.486893279622099500e-06,6.486827813599024532e-06,6.486762347588705881e-06,6.486696881580392156e-06,6.486631415579057135e-06,6.486565949586625278e-06,6.486500483603911430e-06,6.486435017622422391e-06,6.486369551651905818e-06,6.486304085685998797e-06,6.486238619728912778e-06,6.486173153780886623e-06,6.486107687833239092e-06,6.486042221899205921e-06,6.485976755968477026e-06,6.485911290046976555e-06,6.485845824130932670e-06,6.485780358222337593e-06,6.485714892321369201e-06,6.485649426426323263e-06,6.485583960539105603e-06,6.485518494659174121e-06,6.485453028785288760e-06,6.485387562919019072e-06,6.485322097059779758e-06,6.485256631207502207e-06,6.485191165362080542e-06,3.242562849761961515e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.761330531816023559e-01,6.491208233254105125e-06,6.491144221586614145e-06,6.491080209922856886e-06,6.491016198276165647e-06,6.490952186610599126e-06,6.490888174992945024e-06,6.490824163340750612e-06,6.490760151712922797e-06,6.490696140099799473e-06,6.490632128482176711e-06,6.490568116871147254e-06,6.490504105267729234e-06,6.490440093674846610e-06,6.490376082089426346e-06,6.490312070503867169e-06,6.490248058927799844e-06,6.490184047361141360e-06,6.490120035796286209e-06,6.490056024245231766e-06,6.489992012688081227e-06,6.489928001157928170e-06,6.489863989613763493e-06,6.489799978083430864e-06,6.489735966564904180e-06,6.489671955046141174e-06,6.489607943543670000e-06,6.489543932033466263e-06,6.489479920536959047e-06,6.489415909051236256e-06,6.489351897571476576e-06,6.489287886087887460e-06,6.489223874622998291e-06,6.489159863155968670e-06,6.489095851704189029e-06,6.489031840254015364e-06,6.488967828805489177e-06,6.488903817375444402e-06,6.488839805942244429e-06,6.488775794519890713e-06,6.488711783099116714e-06,6.488647771695308785e-06,6.488583760288936040e-06,6.488519748891070893e-06,6.488455737504050310e-06,6.488391726113392567e-06,6.488327714745418367e-06,6.488263703367839660e-06,6.488199692007456568e-06,6.488135680648566796e-06,6.488071669300060801e-06,6.488007657953896005e-06,6.487943646618016730e-06,6.487879635284131370e-06,6.487815623966109243e-06,6.487751612640860232e-06,6.487687601335696912e-06,6.487623590028634545e-06,6.487559578731605283e-06,6.487495567442431405e-06,6.487431556153469285e-06,6.487367544878500149e-06,6.487303533606410925e-06,6.487239522343757648e-06,6.487175511081759975e-06,6.487111499833315676e-06,6.487047488588632203e-06,6.486983477347851011e-06,6.486919466118388720e-06,6.486855454891054176e-06,6.486791443676143064e-06,6.486727432462760000e-06,6.486663421255939747e-06,6.486599410057642339e-06,6.486535398868697022e-06,6.486471387680475072e-06,6.486407376502879996e-06,6.486343365329443853e-06,6.486279354164447546e-06,6.486215343008146878e-06,6.486151331851682734e-06,6.486087320708552582e-06,6.486023309568243050e-06,6.485959298436798565e-06,6.485895287310368515e-06,6.485831276190986626e-06,6.485767265078835010e-06,6.485703253972171321e-06,6.485639242872943734e-06,6.485575231780600831e-06,6.485511220693869521e-06,6.485447209614358320e-06,6.485383198541469222e-06,6.485319187475132772e-06,3.242627588207616886e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.507606192762829533e-01,6.491136947509347036e-06,6.491074390664549915e-06,6.491011833824324231e-06,6.490949276993615810e-06,6.490886720166951971e-06,6.490824163340009458e-06,6.490761606538748984e-06,6.490699049722051334e-06,6.490636492917188429e-06,6.490573936127572117e-06,6.490511379341737807e-06,6.490448822552567882e-06,6.490386265773568280e-06,6.490323709007427486e-06,6.490261152242733425e-06,6.490198595484562364e-06,6.490136038733035429e-06,6.490073481983129716e-06,6.490010925248057243e-06,6.489948368507482445e-06,6.489885811793058942e-06,6.489823255063666672e-06,6.489760698347223842e-06,6.489698141642253227e-06,6.489635584937050524e-06,6.489573028247910954e-06,6.489510471550736430e-06,6.489447914866652800e-06,6.489385358192793704e-06,6.489322801524461499e-06,6.489260244851998314e-06,6.489197688197843746e-06,6.489135131541234476e-06,6.489072574899440660e-06,6.489010018258845396e-06,6.488947461619485105e-06,6.488884904998152217e-06,6.488822348373295671e-06,6.488759791758885583e-06,6.488697235145674894e-06,6.488634678549019463e-06,6.488572121949411276e-06,6.488509565357900724e-06,6.488447008776831547e-06,6.488384452191716093e-06,6.488321895628897088e-06,6.488259339056060224e-06,6.488196782500031882e-06,6.488134225945087742e-06,6.488071669400141979e-06,6.488009112857115592e-06,6.487946556323991021e-06,6.487883999792438543e-06,6.487821443276391850e-06,6.487758886752649016e-06,6.487696330248660684e-06,6.487633773742329459e-06,6.487571217245651021e-06,6.487508660756438332e-06,6.487446104266986779e-06,6.487383547791182622e-06,6.487320991317831472e-06,6.487258434853540186e-06,6.487195878389447106e-06,6.487133321938577057e-06,6.487070765491037542e-06,6.487008209046967473e-06,6.486945652613869870e-06,6.486883096182446851e-06,6.486820539763119462e-06,6.486757983344857640e-06,6.486695426932753748e-06,6.486632870528796619e-06,6.486570314133834980e-06,6.486507757739107122e-06,6.486445201354670715e-06,6.486382644973943464e-06,6.486320088601293520e-06,6.486257532236980074e-06,6.486194975871972061e-06,6.486132419520026990e-06,6.486069863170424812e-06,6.486007306829337857e-06,6.485944750492828267e-06,6.485882194162976357e-06,6.485819637839968473e-06,6.485757081522020763e-06,6.485694525211127144e-06,6.485631968906730268e-06,6.485569412607513845e-06,6.485506856315136366e-06,6.485444300028977803e-06,3.242690871874485197e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.317333017226963165e-01,6.491065661773451452e-06,6.491004559750214014e-06,6.490943457734989508e-06,6.490882355718346221e-06,6.490821253723198090e-06,6.490760151712453540e-06,6.490699049722314762e-06,6.490637947740796237e-06,6.490576845752384559e-06,6.490515743772791340e-06,6.490454641808806398e-06,6.490393539844263261e-06,6.490332437882388278e-06,6.490271335929613816e-06,6.490210233981091460e-06,6.490149132042010134e-06,6.490088030108815686e-06,6.490026928174718301e-06,6.489965826253825313e-06,6.489904724327796764e-06,6.489843622428477705e-06,6.489782520514450766e-06,6.489721418612556727e-06,6.489660316721122697e-06,6.489599214828853493e-06,6.489538112952328091e-06,6.489477011067757570e-06,6.489415909196017056e-06,6.489354807334073326e-06,6.489293705477148266e-06,6.489232603615637370e-06,6.489171501771945505e-06,6.489110399925487232e-06,6.489049298093480187e-06,6.488988196262340504e-06,6.488927094432063100e-06,6.488865992619361630e-06,6.488804890802745174e-06,6.488743788996166058e-06,6.488682687190396706e-06,6.488621585400790437e-06,6.488560483607863798e-06,6.488499381822643465e-06,6.488438280047476566e-06,6.488377178267857662e-06,6.488316076510155736e-06,6.488254974742023446e-06,6.488193872990324441e-06,6.488132771239311534e-06,6.488071669497914992e-06,6.488010567758038027e-06,6.487949466027681712e-06,6.487888364298487526e-06,6.487827262584448454e-06,6.487766160862255843e-06,6.487705059159493320e-06,6.487643957453951683e-06,6.487582855757690985e-06,6.487521754068517412e-06,6.487460652378664519e-06,6.487399550702121901e-06,6.487338449027615551e-06,6.487277347361798064e-06,6.487216245695733244e-06,6.487155144042572124e-06,6.487094042392318021e-06,6.487032940745111542e-06,6.486971839108540409e-06,6.486910737473197474e-06,6.486849635849636767e-06,6.486788534226684230e-06,6.486727432609490670e-06,6.486666331000082190e-06,6.486605229399321916e-06,6.486544127798315155e-06,6.486483026207267808e-06,6.486421924619499326e-06,6.486360823039444772e-06,6.486299721467380280e-06,6.486238619894099449e-06,6.486177518333618980e-06,6.486116416775014689e-06,6.486055315224580878e-06,6.485994213678302610e-06,6.485933112138298315e-06,6.485872010604762811e-06,6.485810909075866507e-06,6.485749807553654139e-06,6.485688706037553961e-06,6.485627604526220038e-06,6.485566503021345587e-06,3.242752700761151056e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.169360451772333692e-01,6.490994376046201534e-06,6.490934728844963389e-06,6.490875081650207586e-06,6.490815434459054215e-06,6.490755787273567494e-06,6.490696140099750346e-06,6.490636492917847421e-06,6.490576845752779276e-06,6.490517198594297660e-06,6.490457551432280527e-06,6.490397904279480808e-06,6.490338257133427706e-06,6.490278609994345685e-06,6.490218962859969779e-06,6.490159315725405832e-06,6.490099668600636973e-06,6.490040021484475664e-06,6.489980374368114455e-06,6.489920727263306775e-06,6.489861080151497521e-06,6.489801433065597310e-06,6.489741785965583837e-06,6.489682138878047159e-06,6.489622491800670641e-06,6.489562844721723724e-06,6.489503197657637153e-06,6.489443550585097194e-06,6.489383903525121274e-06,6.489324256474772730e-06,6.489264609429189594e-06,6.489204962378656398e-06,6.489145315345380650e-06,6.489085668308905659e-06,6.489026021286445676e-06,6.488966374264529487e-06,6.488906727243165564e-06,6.488847080238989633e-06,6.488787433230542116e-06,6.488727786231720280e-06,6.488668139233306715e-06,6.488608492250652198e-06,6.488548845264312240e-06,6.488489198285300811e-06,6.488429551315970122e-06,6.488369904341803722e-06,6.488310257389181605e-06,6.488250610425731865e-06,6.488190963478339330e-06,6.488131316531240714e-06,6.488071669593385769e-06,6.488012022656658225e-06,6.487952375729083720e-06,6.487892728802272390e-06,6.487833081890273973e-06,6.487773434969672243e-06,6.487713788068189740e-06,6.487654141163498676e-06,6.487594494267725175e-06,6.487534847378665257e-06,6.487475200488497420e-06,6.487415553611311210e-06,6.487355906735754692e-06,6.487296259868531283e-06,6.487236613000618390e-06,6.487176966145299182e-06,6.487117319292475334e-06,6.487057672442286605e-06,6.486998025602401185e-06,6.486938378763310282e-06,6.486878731935694981e-06,6.486819085108238076e-06,6.486759438286154747e-06,6.486699791471501591e-06,6.486640144665160370e-06,6.486580497858094936e-06,6.486520851060672971e-06,6.486461204266105508e-06,6.486401557478902149e-06,6.486341910699350886e-06,6.486282263918066593e-06,6.486222617149332788e-06,6.486162970382017763e-06,6.486103323622539486e-06,6.486043676866799166e-06,6.485984030116960972e-06,6.485924383373223108e-06,6.485864736633715328e-06,6.485805089900528954e-06,6.485745443173082923e-06,6.485685796449991487e-06,3.242813074866497651e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
